var_file1,var_file2,type,hash,samples_file1,samples_file2
v0_14,L0x5555555580b0,uint64,5901cceea5299320,1,1
v27,L0x5555555560d8,uint64,4be2a1e165f3c164,1,1
v_shr_499_i,rbx_h,uint64,8c2c27646fb6674b,1,1
KeccakRoundConstants_13,L0x555555556088,uint64,6c2ef7c32b598ab5,1,1
KeccakRoundConstants_20,L0x5555555560c0,uint64,df5e170b7181c0bd,1,1
KeccakRoundConstants_20,L0x555555556050,uint64,df5e170b7181c0bd,1,1
arrayidx_i_0,L0x5555555560d8,uint64,4be2a1e165f3c164,1,1
state_16,a02,uint64,d59746d520a3b596,1,1
state_16,L0x555555558050,uint64,d59746d520a3b596,1,1
a34,L0x5555555580d8,uint64,85d2c7b9cc3e2ba0,1,1
a34,a34,uint64,85d2c7b9cc3e2ba0,1,1
a34,r10,uint64,85d2c7b9cc3e2ba0,1,1
a24,a24,uint64,5901cceea5299320,1,1
a24,L0x5555555580b0,uint64,5901cceea5299320,1,1
state_40,a10,uint64,f00f6db055391ae6,1,1
state_40,L0x555555558068,uint64,f00f6db055391ae6,1,1
v_xor_i6_1,a10,uint64,f00f6db055391ae6,1,1
v_xor_i6_1,L0x555555558068,uint64,f00f6db055391ae6,1,1
state_136,a32,uint64,c88656ac733aeae0,1,1
state_136,L0x5555555580c8,uint64,c88656ac733aeae0,1,1
a41,a41,uint64,745824f4c6250e64,1,1
a41,L0x5555555580e8,uint64,745824f4c6250e64,1,1
v0,L0x7fffffffd910,uint64,b926e3a1c76338c0,1,1
KeccakRoundConstants_05,L0x555555556048,uint64,c81878fa6952b466,1,1
KeccakRoundConstants_05,L0x5555555560d0,uint64,c81878fa6952b466,1,1
v_xor_i,L0x555555558040,uint64,1a7d01e2bef364c0,1,1
v_xor_i,a00,uint64,1a7d01e2bef364c0,1,1
KeccakRoundConstants_18,L0x5555555560b0,uint64,3991a042ae072daf,1,1
a32,a32,uint64,c88656ac733aeae0,1,1
a32,L0x5555555580c8,uint64,c88656ac733aeae0,1,1
v_shr_3_i,L0x555555556020,uint64,75dd264ca9cc6c9d,1,1
v_neg_4_i_4,r9,uint64,799f2d42f8fc0488,1,1
a01,a01,uint64,23242a14796b000b,1,1
a01,L0x555555558048,uint64,23242a14796b000b,1,1
v14,L0x7fffffffd9c0,uint64,6515de4293047522,1,1
v_xor_3_i9,a03,uint64,70e8601f57967b5f,1,1
v_xor_3_i9,L0x555555558058,uint64,70e8601f57967b5f,1,1
state_184,L0x5555555580f8,uint64,36a87d7e294c967b,1,1
state_184,a43,uint64,36a87d7e294c967b,1,1
state_184,rcx,uint64,36a87d7e294c967b,1,1
v_shr_1_i,L0x555555556020,uint64,75dd264ca9cc6c9d,1,1
A32,A32,uint64,9957f92608dfeef6,1,1
v15,L0x7fffffffd928,uint64,e89b3d5a729251bb,1,1
A00,A00,uint64,6b97d3562ee6e97,1,1
v_shr_2_i,ebx,uint64,75e0a64ca9cf7bf4,1,1
v_shr_2_i,eax,uint64,75e0a64ca9cf7bf4,1,1
A30,A30,uint64,c480631946a02d35,1,1
KeccakRoundConstants_23,L0x5555555560d8,uint64,4be2a1e165f3c164,1,1
v0_12,L0x5555555580a0,uint64,22c8228c3c6fc4ff,1,1
v0_12,a22,uint64,22c8228c3c6fc4ff,1,1
a31,a31,uint64,5e498e2e906d68e4,1,1
a31,L0x5555555580c0,uint64,5e498e2e906d68e4,1,1
v_xor_1_i7_3,a31,uint64,5e498e2e906d68e4,1,1
v_xor_1_i7_3,L0x5555555580c0,uint64,5e498e2e906d68e4,1,1
a33,a33,uint64,c08f73a774415563,1,1
a33,L0x5555555580d0,uint64,c08f73a774415563,1,1
a33,rbp,uint64,c08f73a774415563,1,1
v0_02,a02,uint64,d59746d520a3b596,1,1
v0_02,L0x555555558050,uint64,d59746d520a3b596,1,1
v3,L0x7fffffffd988,uint64,8042a7d503ee4166,1,1
state_64,a13,uint64,29e7418b78271afa,1,1
state_64,L0x555555558080,uint64,29e7418b78271afa,1,1
KeccakRoundConstants_12,L0x555555556080,uint64,4681cac8c48a4e8e,1,1
state_96,L0x5555555580a0,uint64,22c8228c3c6fc4ff,1,1
state_96,a22,uint64,22c8228c3c6fc4ff,1,1
state_24,a03,uint64,70e8601f57967b5f,1,1
state_24,L0x555555558058,uint64,70e8601f57967b5f,1,1
A23,A23,uint64,278478e6edc9728b,1,1
v20,L0x7fffffffd930,uint64,1ae5a889b7346fd9,1,1
