var_file1,var_file2,type,hash,samples_file1,samples_file2
KeccakRoundConstants_18,L0x5555555560b0,uint64,d8e31c954077cd5,10,10
a32,a32,uint64,96b71584b576455,10,10
a32,L0x5555555580c8,uint64,96b71584b576455,10,10
v_neg_4_i_4,r9,uint64,a8d38f7ae24d5f4d,10,10
a01,a01,uint64,f1e1156296445f97,10,10
a01,L0x555555558048,uint64,f1e1156296445f97,10,10
v14,L0x7fffffffd9c0,uint64,ba2387f960fef8e7,10,10
v_xor_3_i9,a03,uint64,2220f50f816cc544,10,10
v_xor_3_i9,L0x555555558058,uint64,2220f50f816cc544,10,10
state_184,L0x5555555580f8,uint64,9231d766f977c2d4,10,10
state_184,a43,uint64,9231d766f977c2d4,10,10
state_184,rcx,uint64,9231d766f977c2d4,10,10
A32,A32,uint64,82f087941429267a,10,10
v15,L0x7fffffffd928,uint64,6580b660f9397a10,10,10
A00,A00,uint64,e68afaeccbeb9eb9,10,10
A30,A30,uint64,4187bb69990004ac,10,10
KeccakRoundConstants_23,L0x5555555560d8,uint64,368ae08ee48cd90d,10,10
v0_12,L0x5555555580a0,uint64,b462383cccb8f9ed,10,10
v0_12,a22,uint64,b462383cccb8f9ed,10,10
a31,a31,uint64,90af1eb4b57c68b2,10,10
a31,L0x5555555580c0,uint64,90af1eb4b57c68b2,10,10
v_xor_1_i7_3,a31,uint64,90af1eb4b57c68b2,10,10
v_xor_1_i7_3,L0x5555555580c0,uint64,90af1eb4b57c68b2,10,10
a33,a33,uint64,bd26b17902c42928,10,10
a33,L0x5555555580d0,uint64,bd26b17902c42928,10,10
a33,rbp,uint64,bd26b17902c42928,10,10
v0_02,a02,uint64,8d587dac8debe408,10,10
v0_02,L0x555555558050,uint64,8d587dac8debe408,10,10
v3,L0x7fffffffd988,uint64,47449190ecc282f,10,10
state_64,a13,uint64,59095114bec7e00a,10,10
state_64,L0x555555558080,uint64,59095114bec7e00a,10,10
KeccakRoundConstants_12,L0x555555556080,uint64,552db631b4e0ada1,10,10
state_96,L0x5555555580a0,uint64,b462383cccb8f9ed,10,10
state_96,a22,uint64,b462383cccb8f9ed,10,10
state_24,a03,uint64,2220f50f816cc544,10,10
state_24,L0x555555558058,uint64,2220f50f816cc544,10,10
A23,A23,uint64,82c9c937717b0983,10,10
v20,L0x7fffffffd930,uint64,180b1d4fc8562822,10,10
